1, 1.0, 1.5, 0.0
0, 6.375221297930816, 1.4338383614383485, -10.000000000000043
2, 7.212307887991193, 1.2862374104214571, 79.99999999999996
0, 1.0, 1.5, 0.0
1, 1.0, 1.5, 0.0
0, 6.375221297930816, 1.5661616385616517, 10.000000000000027
2, 7.212307887991193, 1.7137625895785429, 100.00000000000004
0, 1.0, 1.0, 0.0
1, 1.0, 1.0, 0.0
0, 6.32996407172378, 1.6905048456326308, 29.999999999999954
2, 7.0660856649405535, 2.11550484563263, 119.99999999999997
0, 1.0, 2.0, 0.0
1, 1.0, 2.0, 0.0
0, 6.244908308715803, 1.7918703567682295, 50.000000000000036
2, 6.791277776949361, 2.443008133419361, 140.00000000000003
0, 1.0, 1.0, 0.0
1, 1.0, 1.0, 0.0
0, 6.32996407172378, 1.3094951543673696, -29.999999999999964
2, 7.0660856649405535, 0.88449515436737, 60.00000000000005
0, 1.0, 0.5, 0.0
1, 1.0, 0.5, 0.0
0, 6.244908308715802, 1.20812964323177, -49.99999999999997
2, 6.791277776949361, 0.5569918665806388, 39.99999999999999
0, 1.0, 2.0, 0.0
